Word,Mutual Information,Chi-Squared
blame,0.0005578169745616219,22.08409570842749
boast,0.0005575106455413782,23.918827129755154
mix,0.0005574557528829629,19.67824923403859
poor,0.0005569278685712345,21.840832814299954
harm,0.0005566383251022523,24.000794263569755
harp,0.0005544836257708145,19.032865810490303
fulfil,0.0005536949280670147,23.916106987858765
final,0.0005530394517163479,22.340847774038565
parti,0.0005530394517163479,22.340847774038565
elect,0.0005530394517163479,22.340847774038565
weak,0.00055118656544748,23.591327659819935
window,0.0005509418190480389,18.005423861287913
zebulun,0.0005491377960230744,18.477591319802343
ox,0.0005491377960230744,18.477591319802343
weapon,0.0005440392610378815,16.987110004452784
nun,0.0005440392610378815,16.987110004452784
consum,0.0005420199085520577,21.00786780739065
our,0.0005404036709457933,22.976995949193697
opportun,0.0005365252144979476,20.5590225537465
stern,0.0005365252144979476,20.5590225537465
profan,0.0005352477671746445,19.143193944797876
syria,0.0005340615449894619,19.270697274335763
abhor,0.0005292284110040245,17.344713881956515
ministri,0.0005280861729307992,21.85684266550299
lay,0.0005279860063907515,20.794468275552603
aris,0.0005278989686116856,20.395111906858272
calam,0.0005251558956325924,18.381652990500697
off,0.000522953037499138,19.7413025185122
taught,0.0005217991981149573,22.48705708712369
dug,0.0005212130265992191,16.318132650866367
garment,0.0005205155065062383,20.36971604261434
claim,0.0005200574232496403,21.341323029323743
trial,0.0005200574232496403,21.341323029323743
avoid,0.0005193737661342527,20.635171566803677
prove,0.0005189321171920043,21.755933687847385
shame,0.0005171227790953481,19.781661185268877
delight,0.0005143717033950767,19.15547243529888
obtain,0.0005112425098496834,21.764584522038948
zechariah,0.0005075983598559714,16.684825072076595
herd,0.0005058508233678371,17.751703381519473
account,0.0005057451401932758,21.72668775048537
front,0.0005054542702770841,18.66238008558079
heir,0.000504665297754942,21.397786032989607
foot,0.000503921857546957,18.864598953785237
noah,0.0005005802981319558,21.61514577727919
bone,0.0005002109180637659,18.980097004390135
levi,0.0004996849470854847,18.240465394914875
fourth,0.0004996849470854847,18.240465394914875
weari,0.0004987430092829088,17.920057114896576
eli,0.0004984463911710763,15.649541208184914
trembl,0.0004983686288111799,18.592040722692307
angri,0.0004983686288111799,18.592040722692307
fals,0.0004963172961160826,21.43782419193922
inspir,0.0004961806252773977,19.086005278239252
openli,0.0004961806252773977,19.086005278239252
destin,0.0004961806252773977,19.086005278239252
part,0.000494797995231343,21.375269157879515
sackcloth,0.0004944950877614218,17.1115210621089
forest,0.0004944950877614218,17.1115210621089
ascrib,0.0004939237095389257,20.496072935219928
deceiv,0.0004931582907376963,21.27182146748656
justifi,0.0004928622728617804,20.95805879869757
live,0.0004900421680057864,20.97833752646091
linen,0.000488270246736702,18.30970267441976
thick,0.0004860567360599567,16.02582803953016
shout,0.0004852303241148565,17.857805895135865
destroy,0.0004844321601590587,19.719152129798047
violenc,0.0004823936580979343,17.194777682279287
abandon,0.00048119719412472237,19.19051536383654
forgav,0.00048119719412472237,19.19051536383654
would,0.0004796825732551451,19.505408242602414
belov,0.0004794931163405222,20.70757200362085
evildo,0.0004775176978970364,20.465941568042698
stone,0.0004766086024866913,19.169492947845292
meat,0.00047472071778695393,16.47436605511249
scarlet,0.00047472071778695393,16.47436605511249
charg,0.0004744544382107855,18.32412272642637
tree,0.0004736512047925517,19.012405703595046
not,0.00047315912985309953,20.443051956935154
confid,0.00047110865871837534,20.213669002071374
asham,0.0004709602483988208,17.922910272860616
restor,0.0004708794375729553,17.81510776927898
dedic,0.0004664848872815041,15.88046016243938
lie,0.000466001625366638,18.84846231658698
royal,0.000464609093758897,15.367802218734358
faint,0.000464609093758897,15.367802218734358
bar,0.000464609093758897,15.367802218734358
melt,0.000464609093758897,15.367802218734358
save,0.0004645795385005327,19.993661919093697
likewis,0.00046072402752564325,19.856864654766678
seal,0.00046072402752564325,19.856864654766678
carnal,0.0004601327245427626,19.144887336317353
